FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
139.317731773,0.244500950,0.220213637,0.269391149
139.368924392,0.244634300,0.220213637,0.269391149
139.420117012,0.244762063,0.220625535,0.269747913
139.471309631,0.244892076,0.220910624,0.269747913
139.522502250,0.244987443,0.220910624,0.269854814
139.573694869,0.245083928,0.221035331,0.269854814
139.624887489,0.245193020,0.221035331,0.269854814
139.676080108,0.245316446,0.221367523,0.269982249
139.727272727,0.245441377,0.221487597,0.270408154
139.778465347,0.245573297,0.221487597,0.270408154
139.829657966,0.245681301,0.221487597,0.270408154
139.880850585,0.245789275,0.221566975,0.270408154
139.932043204,0.245915636,0.221566975,0.270408154
139.983235824,0.246035546,0.221566975,0.271290600
140.034428443,0.246153876,0.221566975,0.271290600
140.085621062,0.246262357,0.221566975,0.271290600
140.136813681,0.246384129,0.221746579,0.271711081
140.188006301,0.246483833,0.221848741,0.271869630
140.239198920,0.246596530,0.222314045,0.271869630
140.290391539,0.246728048,0.222412318,0.271869630
140.341584158,0.246844485,0.222412318,0.271869630
140.392776778,0.246948257,0.222412318,0.271869630
140.443969397,0.247079432,0.222508594,0.271869630
140.495162016,0.247185424,0.222508594,0.271869630
140.546354635,0.247302249,0.222508594,0.272404611
140.597547255,0.247403473,0.223076925,0.272404611
140.648739874,0.247525081,0.223251894,0.272504091
140.699932493,0.247644007,0.223267749,0.272504091
140.751125113,0.247753635,0.223267749,0.272508025
140.802317732,0.247841686,0.223267749,0.272804052
140.853510351,0.247958839,0.223430961,0.273102313
140.904702970,0.248117983,0.223529413,0.273458451
140.955895590,0.248221010,0.223529413,0.273458451
141.007088209,0.248328641,0.223770499,0.273458451
141.058280828,0.248412877,0.224000007,0.273458451
141.109473447,0.248530433,0.224000007,0.273458451
141.160666067,0.248633519,0.224000007,0.273648649
141.211858686,0.248743281,0.224283308,0.273648649
141.263051305,0.248839572,0.224283308,0.273701578
141.314243924,0.248967543,0.224283308,0.273701578
141.365436544,0.249087542,0.224283308,0.273936182
141.416629163,0.249188557,0.224888891,0.273936182
141.467821782,0.249288946,0.224999994,0.273936182
141.519014401,0.249400795,0.224999994,0.274395317
141.570207021,0.249495491,0.225085914,0.274822682
141.621399640,0.249595240,0.225085914,0.274822682
141.672592259,0.249701545,0.225085914,0.274822682
141.723784878,0.249811411,0.225085914,0.275206625
141.774977498,0.249935389,0.225210086,0.275337845
141.826170117,0.250052691,0.225210086,0.275723487
141.877362736,0.250167757,0.225409836,0.275723487
141.928555356,0.250272930,0.225466341,0.275723487
141.979747975,0.250387669,0.225466341,0.275723487
142.030940594,0.250484079,0.225466341,0.275723487
142.082133213,0.250621140,0.225834042,0.276003271
142.133325833,0.250742644,0.225834042,0.276139408
142.184518452,0.250853568,0.225834042,0.276139408
142.235711071,0.250976861,0.226107225,0.276139408
142.286903690,0.251085341,0.226621732,0.276139408
142.338096310,0.251190364,0.226621732,0.276139408
142.389288929,0.251287937,0.226778239,0.276150614
142.440481548,0.251391202,0.226778239,0.276381910
142.491674167,0.251482099,0.226778239,0.276481152
142.542866787,0.251616120,0.226778239,0.277331203
142.594059406,0.251743466,0.226778239,0.277331203
142.645252025,0.251838744,0.227608874,0.277331203
142.696444644,0.251963407,0.227608874,0.277540565
142.747637264,0.252069563,0.227635071,0.277540565
142.798829883,0.252182692,0.227635071,0.277641267
142.850022502,0.252284825,0.227655992,0.277641267
142.901215122,0.252410024,0.227655992,0.277868867
142.952407741,0.252504140,0.228205130,0.277868867
143.003600360,0.252630055,0.228205130,0.278052807
143.054792979,0.252732813,0.228400350,0.278052807
143.105985599,0.252824098,0.228430569,0.278052807
143.157178218,0.252934515,0.228430569,0.278276473
143.208370837,0.253001720,0.228430569,0.278531522
143.259563456,0.253110617,0.228520811,0.278531522
143.310756076,0.253209621,0.228671938,0.278877884
143.361948695,0.253329158,0.228671938,0.278894484
143.413141314,0.253421605,0.229333326,0.278894484
143.464333933,0.253533542,0.229333326,0.278894484
143.515526553,0.253634572,0.229406551,0.278894484
143.566719172,0.253747404,0.229406551,0.279399514
143.617911791,0.253844500,0.229406551,0.279399514
143.669104410,0.253973842,0.229914531,0.279508203
143.720297030,0.254085422,0.229914531,0.279508203
143.771489649,0.254193932,0.230073959,0.279588342
143.822682268,0.254306108,0.230073959,0.279731989
143.873874887,0.254407108,0.230185494,0.280405402
143.925067507,0.254493594,0.230185494,0.280405402
143.976260126,0.254597515,0.230185494,0.280405402
144.027452745,0.254698515,0.230222225,0.280405402
144.078645365,0.254799485,0.230292290,0.280405402
144.129837984,0.254887044,0.230308220,0.280405402
144.181030603,0.255009890,0.230769232,0.280405402
144.232223222,0.255139291,0.230769232,0.280991733
144.283415842,0.255276263,0.231111109,0.280991733
144.334608461,0.255381286,0.231164381,0.280991733
144.385801080,0.255489945,0.231164381,0.280991733
144.436993699,0.255585641,0.231519088,0.281818181
144.488186319,0.255675554,0.231519088,0.281818181
144.539378938,0.255791426,0.231623933,0.281818181
144.590571557,0.255896181,0.231717333,0.281901598
144.641764176,0.255998373,0.231770828,0.281901598
144.692956796,0.256096095,0.231958762,0.281901598
144.744149415,0.256193697,0.232063770,0.281901598
144.795342034,0.256294042,0.232063770,0.281901598
144.846534653,0.256404459,0.232445523,0.281901598
144.897727273,0.256490260,0.232445523,0.282029241
144.948919892,0.256583065,0.232445523,0.282029241
145.000112511,0.256680131,0.232445523,0.282051295
145.051305131,0.256786317,0.232478634,0.282051295
145.102497750,0.256871402,0.232539028,0.282051295
145.153690369,0.256975830,0.232765615,0.282051295
145.204882988,0.257072210,0.232765615,0.282051295
145.256075608,0.257166207,0.232795238,0.282161236
145.307268227,0.257268041,0.232795238,0.282161236
145.358460846,0.257376045,0.233057857,0.282161236
145.409653465,0.257485241,0.233305156,0.282735616
145.460846085,0.257580251,0.233305156,0.282735616
145.512038704,0.257670492,0.233333334,0.282740682
145.563231323,0.257785529,0.233333334,0.283082068
145.614423942,0.257887423,0.233333334,0.283471078
145.665616562,0.257970691,0.233558178,0.283471078
145.716809181,0.258090526,0.233777776,0.283662468
145.768001800,0.258179516,0.233777776,0.283760697
145.819194419,0.258280814,0.233777776,0.283760697
145.870387039,0.258370817,0.233884305,0.283760697
145.921579658,0.258455366,0.233884305,0.283760697
145.972772277,0.258559585,0.233884305,0.283760697
146.023964896,0.258666754,0.233884305,0.283783793
146.075157516,0.258769006,0.234720990,0.283783793
146.126350135,0.258843988,0.234720990,0.283783793
146.177542754,0.258952260,0.235042736,0.283783793
146.228735374,0.259050161,0.235042736,0.283783793
146.279927993,0.259151399,0.235042736,0.283783793
146.331120612,0.259252876,0.235042736,0.284739971
146.382313231,0.259339958,0.235042736,0.284739971
146.433505851,0.259442031,0.235042736,0.284739971
146.484698470,0.259525567,0.235042736,0.284757107
146.535891089,0.259610325,0.235042736,0.285012275
146.587083708,0.259723604,0.235244513,0.285355657
146.638276328,0.259799689,0.235244513,0.285355657
146.689468947,0.259879738,0.235897437,0.285355657
146.740661566,0.259943992,0.235897437,0.285355657
146.791854185,0.260053813,0.235901505,0.285592496
146.843046805,0.260143816,0.235945478,0.285592496
146.894239424,0.260247529,0.235945478,0.285592496
146.945432043,0.260347724,0.235945478,0.285714298
146.996624662,0.260455757,0.235945478,0.285714298
147.047817282,0.260530680,0.235945478,0.285714298
147.099009901,0.260635674,0.236686394,0.285714298
147.150202520,0.260745555,0.236686394,0.285714298
147.201395140,0.260842353,0.237043336,0.287162155
147.252587759,0.260940969,0.237043336,0.287162155
147.303780378,0.261064202,0.237043336,0.287269682
147.354972997,0.261160374,0.237333328,0.287269682
147.406165617,0.261238903,0.237333328,0.287297517
147.457358236,0.261347681,0.237606838,0.287297517
147.508550855,0.261437953,0.238016531,0.287731677
147.559743474,0.261525542,0.238016531,0.287731677
147.610936094,0.261614859,0.238016531,0.287731677
147.662128713,0.261714041,0.238016531,0.287731677
147.713321332,0.261825591,0.238016531,0.287731677
147.764513951,0.261920094,0.238016531,0.287731677
147.815706571,0.262006670,0.238053098,0.287731677
147.866899190,0.262130260,0.238222227,0.287731677
147.918091809,0.262245655,0.238377005,0.287731677
147.969284428,0.262337089,0.238377005,0.287731677
148.020477048,0.262473196,0.238461539,0.287731677
148.071669667,0.262572944,0.238461539,0.287739784
148.122862286,0.262668014,0.238493726,0.287739784
148.174054905,0.262764454,0.238493726,0.287739784
148.225247525,0.262838155,0.238493726,0.287739784
148.276440144,0.262942761,0.238493726,0.287739784
148.327632763,0.263046205,0.238617197,0.287781358
148.378825383,0.263162345,0.238617197,0.288034201
148.430018002,0.263251215,0.238617197,0.288048148
148.481210621,0.263365358,0.239112571,0.288048148
148.532403240,0.263480783,0.239112571,0.288048148
148.583595860,0.263566822,0.239112571,0.288048148
148.634788479,0.263682663,0.239222318,0.288048148
148.685981098,0.263764024,0.239669427,0.288048148
148.737173717,0.263881683,0.239669427,0.288524598
148.788366337,0.263998270,0.239669427,0.288524598
148.839558956,0.264128327,0.239690721,0.290372670
148.890751575,0.264225096,0.239690721,0.290372670
148.941944194,0.264325768,0.239690721,0.290737569
148.993136814,0.264431149,0.239690721,0.290737569
149.044329433,0.264529198,0.239690721,0.290737569
149.095522052,0.264629751,0.239690721,0.290737569
149.146714671,0.264747083,0.239690721,0.290737569
149.197907291,0.264853597,0.240035430,0.290737569
149.249099910,0.264928967,0.240064889,0.290737569
149.300292529,0.265022159,0.240093246,0.290737569
149.351485149,0.265142083,0.240093246,0.290983617
149.402677768,0.265260667,0.240303546,0.290983617
149.453870387,0.265377939,0.240303546,0.291262150
149.505063006,0.265503526,0.240495861,0.291262150
149.556255626,0.265590817,0.240495861,0.291453004
149.607448245,0.265696764,0.240495861,0.291453004
149.658640864,0.265786797,0.240558296,0.291453004
149.709833483,0.265908271,0.240558296,0.291562229
149.761026103,0.266045392,0.240558296,0.291806012
149.812218722,0.266186059,0.240558296,0.291806012
149.863411341,0.266308218,0.240726128,0.291806012
149.914603960,0.266438484,0.240888894,0.291806012
149.965796580,0.266554922,0.241176471,0.291952044
150.016989199,0.266656369,0.241408929,0.292307705
150.068181818,0.266775578,0.241408929,0.292887032
150.119374437,0.266895324,0.241647243,0.292912036
150.170567057,0.267001897,0.241666660,0.292912036
150.221759676,0.267123967,0.241841003,0.292912036
150.272952295,0.267238528,0.241841003,0.293027371
150.324144914,0.267362118,0.242005184,0.293310463
150.375337534,0.267477512,0.242005184,0.293442637
150.426530153,0.267597228,0.242005184,0.293478251
150.477722772,0.267716318,0.242005184,0.293478251
150.528915392,0.267846346,0.243093923,0.293478251
150.580108011,0.267976612,0.243093923,0.293478251
150.631300630,0.268103242,0.243362829,0.293536812
150.682493249,0.268234402,0.243362829,0.293536812
150.733685869,0.268340290,0.243697479,0.293969840
150.784878488,0.268465191,0.243704304,0.293969840
150.836071107,0.268568188,0.243744954,0.294017106
150.887263726,0.268709004,0.243744954,0.294792593
150.938456346,0.268846571,0.243744954,0.294792593
150.989648965,0.268961787,0.244322628,0.294840306
151.040841584,0.269113302,0.244391024,0.295041323
151.092034203,0.269234627,0.244391024,0.295150489
151.143226823,0.269364893,0.244391024,0.295150489
151.194419442,0.269481093,0.244391024,0.295549959
151.245612061,0.269577771,0.244391024,0.295566499
151.296804680,0.269737333,0.244598106,0.295739353
151.347997300,0.269853204,0.244749591,0.295739353
151.399189919,0.269948542,0.244749591,0.296557814
151.450382538,0.270070046,0.244749591,0.296557814
151.501575158,0.270180047,0.245188281,0.296557814
151.552767777,0.270296037,0.245349869,0.296581209
151.603960396,0.270426750,0.245349869,0.296581209
151.655153015,0.270548910,0.245349869,0.296581209
151.706345635,0.270676404,0.245349869,0.296581209
151.757538254,0.270796746,0.246025100,0.296581209
151.808730873,0.270907164,0.246025100,0.296581209
151.859923492,0.271019936,0.246235609,0.296581209
151.911116112,0.271152139,0.246235609,0.296721309
151.962308731,0.271270841,0.246235609,0.296721309
152.013501350,0.271385431,0.246243745,0.296741009
152.064693969,0.271507740,0.246309251,0.297138035
152.115886589,0.271619916,0.246671885,0.297138035
152.167079208,0.271709561,0.247048900,0.297138035
152.218271827,0.271795988,0.247048900,0.297138035
152.269464446,0.271930218,0.247048900,0.297138035
152.320657066,0.272035927,0.247048900,0.297274262
152.371849685,0.272162020,0.247048900,0.297540992
152.423042304,0.272283018,0.247048900,0.298109978
152.474234923,0.272385925,0.247048900,0.298109978
152.525427543,0.272512645,0.247863248,0.298109978
152.576620162,0.272612989,0.247863248,0.298109978
152.627812781,0.272731304,0.247863248,0.298582166
152.679005401,0.272848636,0.247863248,0.298582166
152.730198020,0.272948205,0.247863248,0.298913032
152.781390639,0.273042113,0.247863248,0.298913032
152.832583258,0.273143232,0.247863248,0.298913032
152.883775878,0.273232728,0.247999996,0.298913032
152.934968497,0.273314476,0.247999996,0.298913032
152.986161116,0.273403019,0.247999996,0.298913032
153.037353735,0.273502737,0.248238057,0.299159676
153.088546355,0.273618340,0.248640254,0.299159676
153.139738974,0.273712158,0.248640254,0.299205661
153.190931593,0.273813099,0.248640254,0.299205661
153.242124212,0.273895085,0.248640254,0.299479157
153.293316832,0.273990154,0.249574110,0.299479157
153.344509451,0.274109215,0.249574110,0.299479157
153.395702070,0.274212837,0.249574110,0.299581587
153.446894689,0.274319232,0.249777779,0.299581587
153.498087309,0.274441600,0.249783918,0.299581587
153.549279928,0.274533600,0.249783918,0.299585074
153.600472547,0.274627775,0.249783918,0.299585074
153.651665167,0.274731219,0.249783918,0.299657524
153.702857786,0.274845272,0.249783918,0.299657524
153.754050405,0.274946362,0.249804229,0.299820453
153.805243024,0.275050849,0.250000000,0.299839228
153.856435644,0.275153756,0.250413209,0.300171524
153.907628263,0.275259763,0.250413209,0.300418407
153.958820882,0.275366485,0.250413209,0.300418407
154.010013501,0.275470465,0.250637203,0.300681442
154.061206121,0.275557011,0.250859112,0.300681442
154.112398740,0.275659621,0.250859112,0.300718129
154.163591359,0.275779843,0.250986576,0.300718129
154.214783978,0.275898427,0.251046032,0.300718129
154.265976598,0.276005387,0.251046032,0.300718129
154.317169217,0.276116252,0.251046032,0.301224500
154.368361836,0.276214004,0.251046032,0.301265836
154.419554455,0.276310980,0.251046032,0.301853478
154.470747075,0.276429147,0.251046032,0.302019328
154.521939694,0.276515424,0.251046032,0.302019328
154.573132313,0.276605308,0.251775861,0.302019328
154.624324932,0.276729792,0.251882851,0.302019328
154.675517552,0.276842833,0.251882851,0.302211314
154.726710171,0.276926786,0.252565116,0.302286208
